|4|,|"@Original_One  I like the new photo ... even though it scares me a little. |
|0|,|"Is Demi Lovato and Trace Cyrus Together? &lt;/3 |
|4|,|"@cecinievas OMGGGGGGGGGG, girl, dont be saaaaaaaaaaaaad. i know this is not nice, but i love you a lot and that is important |
|0|,|"I'm surprised... usually anime finales suck but Code Geass was pretty damn awesome and now I'm sad.  |
|4|,|"@edgarfleming @joegannon #9 &amp; #17 (if there's one) in races 5, 10 &amp; 12.  That's the money!  My  scientific, research-based predictions. |
|0|,|"@kelcouch I'm good....last night was a bit rough. Had another bad comment on my blog but that's going to happen |
|4|,|"@Jamiex02 Don't let the bed bugs beat you with your own bat. |
|0|,|"@ShaneeQuaLee some shady shit.. sorry |
|4|,|"Just got home. Taking with my sweetie while playing  hehe i miss you sweetie|
|4|,|"Hey guys! I'm new to this twitter,so i know nothing about this twitter things..hehe..anyways..  hope you'll be nice to me ^_____^ &lt;3|
|0|,|"Hopping on my biscle to my work. It's going to rain (again), so I rather be cycling very fast |
|0|,|"Oh goodie. I'm at work, doing third shift because Alex was puking. I hadn't even been gone 7 hours.  And I have to be here again at 8 AM.|
|0|,|"i think my phone just died ... |
|4|,|"@Kat3384 hey! have you got a youtube?  i think i may know you!|
|4|,|"@TheEngTeacher I think it's about time the Teacher was sent to the corner for a while! |
|4|,|"im home!  Dinner with mum was delicious and nice  had a good time. Happy Mothers Day to all mums|
|0|,|"My cellphone is broken-which sucks |
|0|,|"@ChasenSGB yeah, unfortunately |
|0|,|"Why we have to study? |
|0|,|"My wallet has gone missing |
|0|,|"omg last day sooon (n) ... of primary:'( noooooo  x im gona be swimming out of school wif the amount of tears am gona cry|
|0|,|"I think i caught a cold last night.  wish i were tucked in bed instead of at work. Hope it doesn't get busy.|
|4|,|"@ugovalentini  Good morning Ugo - if you're just getting up that means it must be about time for me to sleep |
|4|,|"Gonna get an early beer |
|4|,|"It's a beautiful day! Guess who's going to see U2 in concert this fall?  yep - me! B/c @jaredbridges is the most amazing husband ever!!!!|
|4|,|"@bella456 heh who knows maybe it's in the next one |
|0|,|"Dear World, I'm breaking up with you.  Consider yourself dumped. -Dana (via @danadearmond) |
|4|,|"Bought my lensbaby composer last night! So excited |
|4|,|"I am working on a mini Warhol for charity. |
|4|,|"Reading through their playlist for yesterday, i have a feeling i'll be listening to this for quite some time |
|4|,|"@SliceMag so stocked that you like our music |
|4|,|"Laura Dearden strawberriesssss &amp; sunshineee  mmmm..♥. http://tinyurl.com/mdbhb2|
|0|,|"I have headache. Fantastic!! |
|0|,|"fukk I don't wanna clean my room |
|4|,|"@im2cutenvme ok cool |
|0|,|"I don't really hate @katyperry  I was just upset. I'll get over it... eventually...|
|0|,|"@JeffFurtado hahah!  Ohhh, I take it the carpet didn't turn out so swell?  |
|4|,|"@tweetnirvana Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip |
|0|,|"I have got another effing spot. Plus swine flu. My life is over |
|4|,|"listening to 13 aweeesome songs from a cd which comes out tomorrow!!!!  can't wait!!!!!|
|0|,|"My heart goes out to the familys of the passengers of air france  x|
|4|,|"@edwardclarke I prescribe a shopping trip, you know the song, &quot;I'm gonna shop that man right out of my hair?&quot; My philosophy in a nutshell |
|0|,|"my house failed a radon test |
|0|,|"@thejennyrae for real! I don't think my plan expires till november  its so beat.|
|4|,|"@lphil88 and switch for a day if I ever come up to Oahu lol!!! That sound ok? |
|4|,|"Mallet Finger (Baseball Finger).  Or in my case, Keeper Finger  http://bit.ly/JOUb|
|4|,|"Oasis  danny would want to be here if he was in england. So we're doing the danny dance to make up for it|
|4|,|"Party was fucking awesome  happy 21st betty  x|
|4|,|"I am happy and I dount no y. |
|4|,|"Photo: OM NOM NOM. Maybe if I play my cards right, I can parlay a sympathy shag for dessert.  http://tumblr.com/xqr1wq3gh|
|4|,|"eeep! kendra starts tonight on e! i can't wait. |
|4|,|"8 out of 10 cats is on! |
|0|,|"Im sad that I didnt get to go bowling  sad day...|
|0|,|"@RonisWeigh Trust me you don't want to know.. It's heartbreaking |
|4|,|"@pechomuchacha hey, check your direct msg! |
|0|,|"@yelyahwilliams wish I was going to the show tomorrow  but omg if you're on the US side I live like 20 min from there!!!|
|0|,|"I'm sorry to hear that. |
|0|,|"Not playing ball games in the park tonight! Booooooo |
|4|,|"@SuburbanDollar thanks for the heads up! alexa stats should be updating again. http://bit.ly/top-pf-blogs |
|0|,|"Noo! I didn't see the new Wolverine movie today (even though I've been waiting for a week)!!!! Maybe tommorow?.... |
|0|,|"Just went to blockbuster alone, I managed to run into a wall AND	get my shirt caught on a candy rack... |
|0|,|"Oooooo shit its 1st of month..... calendar change over day... Sniff sniff  Danny  But hellllloo Mr poynter  x|
|0|,|"I'm pretty sure I just scratched the cornea of my left eye |
|4|,|"@adisonhaleyyy you're with phil huhhh? |
|0|,|"@AeonGotBeats your music is my music  OMGz and all that :/|
|4|,|"@rastin right on, I'll refrain then |
|0|,|"home workK  ...i hate that!.....so follow me on twitter!|
|4|,|"@agau4779 AH I miss you guys so much! I'm inviting you all to lunch or breakfast (your choice) in 2 weeks, let me know what works for you |
|4|,|"So far, I really like my new desk! And the new office is okay too so far |
|0|,|"i wish i was coming shaun  but how do ya get tix, and it is probs in sydney anyway,.. awww|
|4|,|"@joshuaradin   Aww that's a cute picture. |
|0|,|"@maria250389 be grateful, I go back today |
|4|,|"Watching Mary Poppins.    Love this movie.|
|4|,|"@baaatt ..this year. i leave school in like 2 weeks.  &amp; im good, how are you? x|
|4|,|"@SQUASCHOOM WHERE ARE YOzuUUUUUU I NED MY PROFILE EDITED AND I CBF |
|0|,|"@blueholly I know. |
|4|,|"There's so much responsibility in one little key that fits in the palm of my hand.. And I just gave it back |
|0|,|"has sucessfully injured my knee!  I am such an accident prone!  Urgh, I can barely walk on it, this sux! |
|4|,|"@die_lavish honestly i know nothing about cha.. |
|4|,|"Beau is uhmaaazing!  Building shelves in Emmi's room, and painting!!! I'm watching and attempting to pack for hospital |
|4|,|"@Suyonce no ive been here waitn 4 ppl 2 show their face |
|0|,|"@mowse Don't have any non-rock music, nor any way to get any |
|4|,|"Last week of school...looks to be a long one...Here's hoping for survival |
|4|,|"@MrJackO Well there is a train BEAR that travels.....'THE POLAR EXPRESS'!!! ha ha!! |
|0|,|"Going to sandbar with karson! Sanams last night in utah!  saddddd|
|0|,|"@AundreaFimbres how's the beach weather I'm goin on Sunday bc I can't see my daddy |
|4|,|"Having Lunch with the other PT at Atrium |
|0|,|"@DHughesy   U make MEh Crai HUughjug|
|0|,|"@preshit It’s your second one, not your first. Or are you guys considering all the ones hosted by me as not part of the cool gang? |
|0|,|"only had a sausage roll today... I am starving but I have no money I think I'm going to go home now a and find some food |
|4|,|"@venkateshkumar Yeah a lot. Now only Barney said about Wingman. He just said the word so don't ask me whether I understood. |
|4|,|"@littlemisssnip going to wash my car now.....talk to you later, want to know more |
|4|,|"@AmyK97 Don't overdo it girl.  Hope you have a good one. Will call you later today. |
|0|,|"just as i thought.... sex it is |
|4|,|"@ddlovato you where nominated! .D woow. how many times can we vote ?? |
|0|,|"Nooo! So you think you can dance got it wrong! Max should have stayed. Kupono should have gone home |
|0|,|"@ckfio awe...    I have one, I just didn't think this job was going to be as big as it has turned out to be, but I have learned my lesson!|
|0|,|"@DaRiddler352 ?? Wtf! So your a bad-boy now?? *smh |
|4|,|"Is catching up on beauty sleep |
|4|,|"wasp looking spider was making a webby house surrounding itself on my curtain . Tried to squish it but failed but its out the window now |
|4|,|"@vivzy hehe...I hardly go out in cochin...hence chose this trip for the shopping  dnt know...any place..i am now in Indira Nagar vincity|
|4|,|"LOVING Boom Boom Pow Live On Ch4 |
|4|,|"@MrsJasperHale08 Congratz on your Monday spot! |
|0|,|"i really need to see Lostprophets in Newport but have no one to go with |
|4|,|"Oh God , stuck with The Bee Gees  thx Mark  but idd great song|
|0|,|"Can't fall back asleep. I feel the urge to throw up  no more liquor for a long time!|
|4|,|"at wendy's 21st Bdae party.. Happy Bdae pal! |
|0|,|"YouTube is in in maintenance mode.... |
|4|,|"@traceytweets same general area... How are you? |
|0|,|"@janellecool i didnt wake up  i even ate applesauce to stay up!|
|0|,|"awww okay  i love you|
|4|,|"@TheDaveMyers I like them all!!  |
|0|,|"so bored, i wish today was nicer so i could go outside  !|
|4|,|"On way home now woo |
|4|,|"@Robert_day26 follow my girl @miss_sami you guys met in SF. |
|4|,|"@sochews i absolutely agree. Problem is, they think they know it all. |
|0|,|"bit concerned with this flu. havent been sick in years, and never been sick more than 4 days. this is coming up on a full week now |
|4|,|"Saw angels and demons today. Now watching bolt with my parents. Good day |
|0|,|"Righty ho, off to school for my meeting. Fingers crossed it doesn't go on til 9pm like last year  Bloody parents ;)|
|0|,|"Crying phelm! This is not good |
|4|,|"@duncanjessep thanks for the follow on twitter  you seem oddly familiar, Au CSA?|
|0|,|"OH NO! =O My MP3 is about to die.  And I still have like a 30 minute ride. -.- Drats. xP|
|4|,|"@AlannaMBradley since you have a pool...don't get ones that drop a lot of leaves or flowers so you don't have to constantly skim the pool |
|0|,|"Currently napping in the lobby of the hilton ohare |
|4|,|"had a *fabulous* weekend &amp; is ready 2 face the week. |
|4|,|"@HollyIlling Had a very lazy day yesterday so it's pay back time!!!!! |
|4|,|"Chicago= Best city in the US! Hands down. Yay for tomorrow with Biz and yay for Evan visiting this weekend! It's gonna be fantastic!!! |
|0|,|"is trying to upload photos on FB, but it keeps failing  http://plurk.com/p/x4cdv|
|0|,|"is leaving Cornwall and heading to bristol airport |
|0|,|"Has to go to work early today and is tired |
|0|,|"I dreamt that Adrian was not well after much substance abuse |
|4|,|"@officialpeta what about me? lol |
|0|,|"@mrrowe8 I'm trying to do that right now. It's not working. |
|0|,|"MAYNE I WANTED TO PERFORM AT SUMMER JAM  BUT THEY PUT THESE GUYS B4 ME http://bit.ly/3aJt55  TELL ME WHO DESERVES IT?|
|0|,|"@denifty WTF?!?! I wonder why....maybe cuz it's a touch..geez IDK |
|4|,|"@trixie360 You might not really want to be there, though. Traffic at Crabtree, especially on a beautiful Saturday afternoon: AWFUL! |
|0|,|"should have been leaving New York City today if only i hadnt fucked things up  miss him|
|0|,|"wants to go party |
|0|,|"OFFICIALCHER HAS BEEN blocked due to suspicious activity  |
|4|,|"@MarcScott LOL. me too..werd...:p...hubby's fave driver is Martin so I am happy for him and me!!! |
|4|,|"@jerpow fingers crossed! Good luck |
|0|,|"FOTA teams intent on starting their own series. Will Max and the FIA finally listen or are we looking at one big lawsuit; Politics |
|0|,|"got an intense ear infection, ears have been bleeding all night could be perminant if i dont let them cure properly |
|4|,|"@bluewavemedia I am good! I de-twittered myself this weekend too. I feel out of touch ha. Trying to catch up with some people |
|4|,|"@juliatweets absolutely. I'm off this weekend again, but then on for the next two, so if you'll have us, we'll tag along |
|4|,|"@richleland yeah, that's what I ended up doing  thanks! Was hoping there was a built-in helper|
|4|,|"@djt_elle yes. mam! we do! |
|0|,|"Im already a total and complete mess just knowing the grandparents are going to be gone a whole month |
|4|,|"@thung I'm buying one regardless, but that would be really incredible. |
|0|,|"@RiotSM  hey I have an exam |
|0|,|"im getting fatter..i can feel my butt wiggling everytime i walk |
|4|,|"@aquapunk @_Mintyfresh Thanks very much!! |
|0|,|"I hate when I say something and then someone says something else and of course I'm wrong I think I should keep my thoughts to myself |
|0|,|"@b_club Shoot! that's long distance! |
|0|,|"@gleeks yes of course |
|4|,|"@luhluhloveee You look sexy right now! |
|4|,|"@justinbellinger You have a pulse? OMG, you sound like my perfect woman |
|0|,|"@surfdreamsx I wouldn't worry, I hate how I act around everyone  Bah, I wish I could be someone else.|
|4|,|"@simprograms Lucky you!! I'm happy its you and not some guy whos not a fan of the game!! Hope you'll post videos and pictures! Congratz! |
|4|,|"@melissaWOOF ohh okay  haha its so funny how your younger than me, but know so much more about this than me! haha ily &lt;33|
|4|,|"just had another malaysian meal here |
|4|,|"@ScottSheaffer Only because he's bigger than me...and he helped make it. |
|4|,|"@SundeepToor happy birthday |
|4|,|"@erd10 nopes, didn't get tickets  take that and james morrison on friday though |
|0|,|"I don't ship out until October |
|4|,|"You know you love a restaurant when you drive across town for a to-go order |
|4|,|"@PIJANE I wish you did too! LOL |
|4|,|"1 month, 5 weeks, 28 school days, and 36 days till school out and summers in  will be updating every day till school is officially out |
|4|,|"@NikoleZ hell yeah. &quot;it is agreeable to talk to you&quot;. A little to Vulcan?  Nahhh. |
|4|,|"@Dayewalker thanks for the followfriday! |
|4|,|"@abyssinian13 walang anuman pre. |
|0|,|"2nd day of summer and I need to turn on the heater  Am I in bizarro world?|
|0|,|"@xjerx you know we were on our high horse earlier about reckless sun cream abandoners? Well I think my face is burnt  used SPF50 though!!|
|4|,|"Ugh. I need to sleep. Goodnight. |
|0|,|"Hmm, I need to write an abstract for my thesis. Y'know, the one I haven't started writing? Yeah, that. |
|0|,|"@stanleyseah eeyer where can ban me like that one! |
|4|,|"Hello again, my giant friend   http://twitpic.com/6ch2d|
|4|,|"I wish every mother a happy mother's day! |
|4|,|"@Liteskinpoppin I told u whisper in your ears sweety |
|0|,|"I cant believe i had to pay $2 for a perfectly good text book. Others returned worse and paid less. I wanted ice cream 2day. guess not |
|4|,|"@sduck409 you should totally do the N.A. that thing is beyond insane. But I thought your case was full? Perhaps case extension is first? |
|4|,|"I'm feeling loads better today than I was for the past few days.  I'm going to hang with a friend today.  How cool is that?  |
|4|,|"@jordanknight You and your guess who's and quiet storm playlists...got us @replying like crazy... |
|4|,|"Going to the zoo. Hope Rob gets out of there okay. |
|4|,|"@d lynzi_gama tell her I said your welcomes haha |
|0|,|"i hate not being able to tweet whenever i want to! i really need to get my laptop fixed! |
|0|,|"@colinmeloy    Can you make October come around faster? Hopefully will be seeing you at ACL!|
|0|,|"All of my friends seem to be partying tonight and i am home |
|0|,|"no rain for past 2 days   and am almost dying to finish a report, 2 months after the deadline.. Feeling like hell.. i hate writing reports|
|0|,|"@kmaira, taffitni ena mat9ollich sbe7 el 5ir ?!  9aaaaaaaaaaa|
|4|,|"haha, I'm on a boat was on SNL |
|0|,|"very confused rite now dont want to to do this suxs |
|4|,|"Getting ready then Trish's rehersal dinner |
|0|,|"Had a great time with  my friends. Back to grading |
|0|,|"The rainy days need to stop. What an unsuccessful weekend |
|0|,|"@FillaThePenMen No I don't actually. |
|0|,|"I can't believe it is my last day at WBOC-TV.  Thanks to all the viewers who have watched over the past couple of years.  I am sad! |
|4|,|"Recently finished a book I started about a year ago: &quot;Stranger in a Strange Land&quot;.  Loved it   Eager to read more Heinlein.|
|0|,|"GM my twiggas still feeling under the weather today is going to be a long day |
|0|,|"bleh, 4th year monday |
|4|,|"@monkeyknopfler It's always more fun to watch races in the rain for me.  #f1|
|0|,|"@aral they have to stop making ads so shiny in Tweetie. It has come to the point, I consider buying something through an ad in Tweetie.  |
|0|,|"feather duster and hoover kind of day today |
|4|,|"@petewentz Happy wedding day I love you two, then repeat it several times |
|0|,|"listening to &quot;its all right here&quot; i miss Hannah Montana |
|0|,|"@blindcripple Only a week, it went very fast |
|4|,|"@DaveMalby now that's just naughty.  are they still together? |
|0|,|"Run'n through my iTunes, I need more music |
|4|,|"with mike |
|4|,|"Screaming out loud! Jonas Brothers with Paranoid are #1 at our superchart  Freakin' awesome! Anyway I'm off. Hungry so I gonna eat xD|
|0|,|"oh i hate friday evening. |
|4|,|"@JoeGigantino oh yeah!  but fun, hope you have a great weekend as always appreciate your support and friendship u r a gem |
|0|,|"boo, was suppose to see fly my pretties tonight |
|4|,|"@PipersPicksTV Saw the pics!!  fun day. just got back... zzzzzzzzzz|
|4|,|"@nikski @thegyppo any plans tonight?  We at #meljel looking for inspiration but thinking Lil Creatures on Brunswick is a good back up.. |
|0|,|"@allycraig aww  a hat?? ha|
|4|,|"@sueann_ Hey Sue Ann! July I pulak studying lah!  I'm starting college end of this month;by the way, I'm in India now.  |
|4|,|"@xBianca2506x Aww ... that was kinda sweet. Everything's fine. But thank you for your message anyway. |
|0|,|"OMG!!!!!!!!!!!!!!!!!!!!!! my best friend just stapeled his foot!   how in godz green earth is that ecen possible????????????????|
|0|,|"Aw, man! They just did a dedication to Bea Arthur on hallmark channel. So sad.  bummerrr.|
|4|,|"Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.|
|4|,|"That is such a great idea @IAmCattSadler, June is the beginning of summer as well |
|4|,|"My IndoSingaLaysia Trip Pics at http://ohmymymy.multiply.com/photos !!! Awesome!  Not done uploading yet though  I'll also upload vids!|
|4|,|"@Simplicity2202 Love it Bo! You sing it so well. Damn you you talented bastard! |
|4|,|"good morning my fellow tweethearts. wow still dizzy from chat room experience yesterday |
|4|,|"Can you take my picture in the bunny hood? |
|4|,|"at the asian household  converting to asianism soon.|
|4|,|"dancing to 'Slow Jukin' in the mirror |
|4|,|"Locking the follows back down. |
|0|,|"trying to figure out how to make this all work out |
|0|,|"@kaileebaylor why am i douchebag? |
|4|,|"@darealarigold NYC all day baby |
|4|,|"@justjen97 You be tiehaed, dahlin. I'm gonna go see what weird shit I write while under the influence, LOL. Night!  |
|4|,|"@peacelovetylr Yeah i know i been working on it all day  it will be good i hope |
|4|,|"Watchin the little mermaid! ...... (don't judge me) |
|0|,|"Im bored  just trying to figure out all the profiles ive made on the net but cannot remember a bit brain dead at the moment |
|0|,|"Bored  SHE says too much!|
|0|,|"Dreading my work day! |
|0|,|"@fissijo OUCH! Mind I was awake at that ungodly hour this morning, along with every other hour overnight. |
|4|,|"ugh twitter is being annoying... wont let me change my background yet again.. slow day today it seems |
|0|,|"@kathryneliz How far is Graf? Sorry E is sick  You are such a nice SIL to help her out.  http://myloc.me/15C2|
|4|,|"Just added a user name to the Specialist Dental Group facebook account - SingaporeDentist (http://bit.ly/NlB4W  |
|4|,|"@Hilikus_LnF ahh yeah, same. Congrats on the theming! |
|4|,|"I've found some awesome clothing deals |
|0|,|"@tdenkinger i might have to - i still have a year to go on this one.  |
|0|,|"Why is it that one week before exams I have four tests? That means I have to study basically eight subjects in two weeks. THIS STINKS! |
|4|,|"@Mariiesen html on blogger. It was all caps font but I managed to find the 'tex-transform' and delete it. |
|4|,|"loving Bahamian holidays... have the day off |
|0|,|"but i'm still mad that stupid bret picked taya over mindy i mean COME ON!!!!!!!!!!!!!!! Taya is so freakin' fakeeeeee..  poor Mindy|
|0|,|"@impactsoudain sound is most defintely messed up |
|4|,|"Decided for cashews, vanilla Oreos and Coke. The tea will definitely come later.  yum yum yum.|
|4|,|"@Shauna_JaynaOso bay bay  ha ha   enjoy our tiddy tat chats|
|0|,|"Catastrophe-my banana just took a dump.  on the office floor-major EEW. Guess I won't be eating THAT banana (I sense a theme here...)|
|0|,|"@JulieR01 um, something like that. I thought he was ok with it. Today, not so much. St. Louis will be it for me. |
|4|,|"@IzyanAnver i should fly there sometime  i would b so happy to meet you!|
|0|,|"@__Ally &lt;3 *only gets to watch it on YouTube* |
|4|,|"@thewildjoker i'm watching a chick flick! ur tweets r working |
|0|,|"i wish i knew if i was working tonight or not, doesnt help that no one is answering the phone |
|0|,|"Sad...uuu and too tired¡!¡  but well whatever...|
|4|,|"@miss_meadows I won't tell them u were cheating on us!   lol|
|0|,|"8 years today, can't believe it's been that long, always missing u dad! |
|0|,|"@Biiiancaaaa What if that is what she said. |
|0|,|"I'm going to bed... finally. Have six days to make my Arabic decent again. I'll probably vanish for a while |
|0|,|"I want wings |
|4|,|"Prom today |
|0|,|"qu? n�y Cavs kh� th?ng r?i. V?y l� t?t c? c�c ??i m�nh th�ch ??u ko v�o ?c Final  ch?c ko d�m th�ch ??i n�o n?a|
|4|,|"@Go_Gadget_SODMG thanks |
|4|,|"Taking my piano apart prior to tomorrows tuning.  #musiciangeekery http://twitpic.com/3nezm|
|0|,|"@Mama2Kings Yeah I can't afford that either!  I miss pedicures too. I remember yours. You didn't tip her, right? lol|
|4|,|"Have to get up at 6 tomorrow to go on a Latin trip with @sashagibbins |
|4|,|"Paramore Rocks (Y) |
|0|,|"@Teresamerica very welcome ... but your last sentence didn't complete. ..&quot;Don't even have jo ...&quot;  |
|4|,|"@oscartrelles yes, cause you like your crazy 25 window tweetdeck that needs a whole monitor to use! |
|4|,|"has just finished his Nandos Chicken pitta... Enjoying a beer and the sunshine... |
|4|,|"@NoToriousTori someday! |
|0|,|"@papalote415 SA-DU is never gonna download 6 hours 9 minutes remaining... meow. |
|0|,|"... I've extended my API requests.. but i don't wanna give that up for TweetDeck! What do i do? |
|4|,|"Watching Ugly Betty. |
|4|,|"@britteliz but 8 if you count them right |
|0|,|" really dont looks forward to exams, like.|
|0|,|"rawr! a broken computer is never fun!  x|
|0|,|"Going out today! Just got to drag myself into a bath. Once I'm clean, I'll feel better. Know this... but am still tweeting not soaping |
|4|,|"@billingtonart lol  YEAAAAAH thats it , looks a little like it should be |
|0|,|"I think this may ba one of those days where I have nothing to do |
|4|,|"@mrch0mp3rs I bet! It wasn't a complaint. I found it fun |
|4|,|"went really well today at the faroese exam |
|0|,|"@kokupuff Aw hell.  But then again, down here we might as well assume all vacant houses are foreclosed upon |
|4|,|"@ireallydohate  No prob, my friend; smart-arsery is appreciated here. And glad you enjoy the jokes!|
|0|,|"@crdbl are u my real friend? Ur not around me |
|0|,|"@BYONEST Aww, OUCH!   I'm sorry dude, take it easy and feel better soon!!!|
|4|,|"@TheComputerNerd your video was really funny!!! those people that unsubscribed are really dumb |
|0|,|"attempting to clean out my closet and bookshelf....i just realized i have way too many books...still can't see the bottom of my closet |
|0|,|"Ugh. Its not fun to be at meijer at 4:30 am without @cherrow414 |
|4|,|"@ehmecoreh Indeeed ! |
|4|,|"@bfheroes When will it be back up? |
|0|,|"Back in office talking about #Birminghamcarnival.  Being made to go   No info on the site - bun it http://www.birminghamcarnival.co.uk/|
|4|,|"How to waste a link from google.com http://bit.ly/MgLue   www.comics.com sort it out!|
|4|,|"@katyperry i just got mine done today red with a green touch and a little gold cross on beautifull |
|0|,|"@medievalcute aww i'm sorry you don't feel very happy  but cash cash are coming back to columbia, maybe that'll cheer you up a bit?|
|4|,|"eurovision is burning my life, not ICELAND though |
|0|,|"@dellvink I stress about it all the time when tweeps follow me but they aren't following many others |
|4|,|"has changed my profile pic again  It is from It's a Sensory World. http://plurk.com/p/oxeao|
|0|,|"Is September here yet?  |
|4|,|"@JB2448 Now your updates aren't so meaningless, huh?  Now, who be you? xD;|
|0|,|"Wants baby orajel |
|0|,|"@rlcdd I have no idea ??  Sorry|
|4|,|"Mouth off ... was n Pl�dsinn http://iphone.ustwo.co.uk/iphone/apps/showusyourmouthoff/ |
|4|,|"got home from sages party  saw 'UP' and 'drag me to hell.' up was amazing, and drag me to hell was funny and gay as hell.|
|4|,|"@natalieox Well Dougie lives in Brentwood or near by  They live in London or Essex|
|4|,|"Thinks miley cyrus is a pretty cool kid |
|4|,|"@Mimimiss uuuuuuuuurggggghhh - I NEVER gonna move. I'm sooo lucky with my roommates  |
|0|,|"think im going 2 die  its fucking 515am and all I wat is my hearing back and pancakes|
|4|,|"@jasonholland would be renting a car... a Ferrari or Porsche or something cool |
|4|,|"@mileycyrus LoL , i play tennis for like 8 years , so i'm pretty good at it |
|0|,|"@adamrucker I totally need your help!! I just got my phone and have NO clue how to accurately do the picture thing...  So sad!! If u can|
|0|,|"woke up waay too early today  but anywho talk to me|
|0|,|"@will_fuller not sure what's playing, it's just poor Mickey's face  but he got his own back in the end, huzzah.|
|4|,|"Have got three job interviews this week and a hospital appointment.  No peace for the wicked |
|0|,|"@thefloatingfrog very good! I've still got loadsa contract left before upgrade |
|4|,|"@esmundcheng Welcome to twitter! Try http://bit.ly/kKEEO - twitter's version of Yellow Pages. Good for finding likeminded people. |
|0|,|"@the_proton that's pretty much what I found on forums  There's something strange I found there.. might email engineers ;p|
|4|,|"@johnlloydtaylor nice guest appearence on jonas  hahaha|
|0|,|"OMG he's getting married  Please dear God dont let it be true|
|4|,|"@tshaw1994 haha awww no it wont be. |
|4|,|"Hey ppl |
|4|,|"9th and 10th June  Freiburg we're coming |
|0|,|"@iceicebabyice yo I have been not following you by mistake for the LONGEST and I'm still not |
|0|,|"@miss_murphy oh god its so uncomfortably sexual &quot;uhhhh I wanna give myself a papercut now&quot; she took down the kebab one though! |
|0|,|"@untouchableTQ that is not good at all  im sore my legs feet and knees hurt from work...|
|4|,|"i love weekends.... nice lazy morning with lots of coffee, thinking about going rambling in a bit... |
|0|,|"Missed the beach today  Now the cables out which means no Charmed!|
|0|,|"But hopefully next time I won't have to go alone |
|0|,|"Hey #backlon it's got what a 1150 aph (?) battery pft   (backlon live &gt; http://ustre.am/3hWn)|
|0|,|"@jeanbeanirene RIGHT!! I was pissed! and they changed all my slides! it was supposed to have a totally different background |
|0|,|"i feel like crap. |
|0|,|"Yorgo's has great vegan offerings...except when they give you real chicken salad instead of the vegan one. |
|4|,|"Sleeping in the most comfortable bed everrrr |
|4|,|"rt @laurakim123: Surely its not proper to be expected to work THIS hard on a friday! &lt;- she said proper @wenchy |
|4|,|"@Scriber57 Indeed we do drink a lot of coffee!! It's good for you , you know! |
|0|,|"Going to bed finally after watching the first IPL match, Chennai super kings lost their first match  http://bit.ly/kttQv|
|0|,|"My poor friend had to get stitches on her forehead because of an accident caused by another friend.  get well soon!!|
|4|,|"@Masterface AHAHAHAHAHAHAHA. God, that still makes me laugh!!!!!!     |
|0|,|"cats missing |
|0|,|"Also doesn't help that it is an absolutely gorgeous Boston day (mid 70s) AND @stacey_a_allen invited me to her sister's grad party. |
|4|,|"mm soup, now i think im gonna go die |
|4|,|"musicians that are famous are lucky..there are some that are good but aren't famous..they deserve to take a place |
|0|,|"Then again you need boobs to be able to provide a proper canvas for rubbings on a braile t shirt  ~sigh~ Nature hath endowed me w/ fuckall|
|0|,|"I'm the loser |
|0|,|"harvey is sick |
|4|,|"Im loving m.L  And hoping Liverpool buys someone good soon!|
|4|,|"Life passes too quickly! My girl is 34 today but so thankful I'm around to share it |
|4|,|"@DeeVDMerwe Mmm i love that! ('To trust is to rest')..soo good Miss Dee  xxoo|
|0|,|"@PourHouseFW Can not wait till the new Location. I miss your cheese sticks |
|0|,|"West Palm Beach Flickr Set is up.... I think I'm going to have to break down and get a subscription  http://twurl.nl/vu67ii|
|4|,|"@lartay we should have swapped, you could've shopped for shoes and I could've played with lego!! |
|0|,|"@timskirven yeah, tons of spam, so annoying.  I get all excited about new followers, but then they're just fakers. popping my ego bubble! |
|0|,|"My Big Sister Is Going To Chi-Town  |
|0|,|"@nikkizz oh yea by the way bring ur pe assignment tomorrow cause we wont be there wednesday when its due  GAY ino|
|4|,|"@ReneeBargh Aw, hang in there, it's worth it! |
|0|,|"@DinahLady oh shame  I'll put you on my xmas list ;)|
|4|,|"traveling in the south. Coonoor, Kotagiri, Coorg and Ooty were brilliant! Pondi up next |
|0|,|"@WonderLaura It's a time management thing. I just haven't made time lately. |
|0|,|"@chadfu settled yep. im suposed to leave in 1 minute but i may stay for a few more, i mean 9 hours sleep is plenty???..im a tweeting fool |
|0|,|"Taking a twitter break this weekend (for the most part!).  It's been a super stressful week.  Lost 2 pets in less than 24 hours |
|4|,|"@cow_grrrl hey me too but I am going away for 4 days |
|4|,|"@iskandarX I have a number of transformers living with me  http://twitpic.com/5ri5w|
|4|,|"I love how I forgot that it was June &amp; when I remembered that it's June, it also reminded me that @joeypage 's Birthday is this month |
|0|,|"CRM tech support wants $500 to restore data that their own download process corrupted.  Grrrrrr . . . . |
|4|,|"Dont you all agree that &quot;victory smells SO sweet&quot;?  |
|4|,|"@angelakeen @MistahKeen: You two are officially my favorite Twitter couple. You are so cute!!! |
